stop_id,stop_name,stop_lat,stop_lon,wheelchair_boarding,stop_url,location_type,parent_station
5688,Al Baluche Camp,25.22688,51.49463,0,,0,
5607,Shiya Bin Mukhlid Street,25.253129,51.4899142,0,,0,
5530,Al Sedaira Stop 1,25.2440898,51.4204403,0,,0,
5571,Sama Doha Beauty Saloon,25.2528937,51.4412301,0,,0,
5506,House 137,25.2448904,51.4378558,0,,0,
5532,Al Ghanim Tyre Center,25.2296382,51.4385928,0,,0,
5534,Dunlop Tires,25.2276619,51.4349752,0,,0,
5549,Lilies Flowers & Chocolate Shop,25.2729,51.48435,0,,0,
2379,Ibn Mahmoud Street,25.2813423,51.5166451,0,,0,
5613,Feather Company,25.2506026,51.4750501,0,,0,
5605, Al Mana & Partners,25.25986,51.49067,0,,0,
5566,Umm Al Kharj Stop 1,25.25412,51.4474,0,,0,
5578,Pink Lady Saloon,25.2513787,51.4294827,0,,0,
5582,Hamad Ambulance Sub Station,25.2470314,51.4219054,0,,0,
5364,Muaither North Stop 1,25.2670369,51.4215152,0,,0,
5397,Muaither Stop 1,25.2675148,51.4162205,0,,0,
5393,Al Qaswa Transport,25.2722931,51.4154078,0,,0,
5377,Al Hasna Abayat,25.2846309,51.4203806,0,,0,
5579,Al Suaiwamra Street,25.2512004,51.4296349,0,,0,
5527,Salwa Gardens,25.2543225,51.4370753,0,,0,
3276,Al Ghadriya Street,25.32375,51.47909,0,,0,
2028,House 77,25.3051771,51.499206,0,,0,
3502,La Gazele,25.3128223,51.4948957,0,,0,
6041,Palm Island Ferry,25.31699,51.52894,0,,0,
1805,Ruqayah School,25.2867918,51.5413623,0,,0,
1116,Qatar Bowling Centre,25.2924339,51.5150203,0,,0,
9797,Al Shamal Police Station,26.1314422,51.192136,0,,0,
9759,Al Sulaim Farm,25.87235,51.21352,0,,0,
9751,Al Ghuwairiyah Turn,25.8477876,51.2665727,0,,0,
33161, Landmark Mall,25.3331613,51.4681138,0,,0,
3353,Al Esraa Polyclinic,25.3350886,51.4844083,0,,0,
9528,Al Corniche Street,25.68797,51.50716,0,,0,
6437,Qatar Sports Club,25.3171697,51.5084704,0,,0,
2117,Rumailah Hospital,25.29307,51.51438,0,,0,
9724,Al Huwaila Turn,25.89224,51.34554,0,,0,
9728,Sidriyat Al Kheesha,25.92213,51.34333,0,,0,
9732,Al Juthay Turn,25.9512417,51.3410925,0,,0,
9736,Al Ghashamiya Turn,25.977997,51.339105,0,,0,
9753,Al Ghariya Turn,26.0449,51.33069,0,,0,
9749,South Athba Turn,26.03288,51.33472,0,,0,
9532,Al Thakhira Road Stop 1,25.69341,51.50119,0,,0,
9471,Al Shamal Health Centre,25.4438684,51.4090167,0,,0,
3272,Al Markhiya Street,25.3230589,51.4811145,0,,0,
3414,House 75,25.316098,51.4748623,0,,0,
5189,Umm Al Zubar Stop 1,25.3405478,51.4383708,0,,0,
5185,Bu Silla Stop 1,25.3420217,51.4368366,0,,0,
5181,Garafat Al Rayyan Stop 1,25.33654,51.42943,0,,0,
5129,KFC,25.3283599,51.4510872,0,,0,
3509,Omar Bin Khattab Stop 2,25.3150809,51.4878978,0,,0,
3575,Al Yanbu Stop 1,25.319741,51.4900329,0,,0,
2071,Al Jazeera Television,25.3168557,51.4981734,0,,0,
1063,Khalifa Stop 2,25.3103,51.51307,0,,0,
3959,Solez Trading,25.2727806,51.5039629,0,,0,
3873,House 13,25.2900464,51.5016321,0,,0,
6748,Al Markhiya Sports Club,25.3345371,51.4947924,0,,0,
6752,Edison International Academy,25.3352619,51.4852894,0,,0,
9472,Umm Slal Ali Turn,25.461381,51.408998,0,,0,
9496,Al Khor Turn,25.6101966,51.4045596,0,,0,
9704,North Camp Turn,25.7843015,51.3585074,0,,0,
3452,Amar Bin Al Aas Street,25.3109165,51.4797198,0,,0,
3733,Al Hitmi Al Jadeed,25.2989233,51.4990209,0,,0,
3416,Abu Khalid Grocery,25.3177104,51.4743446,0,,0,
3418,House 20,25.3182123,51.4727433,0,,0,
1709,Sana,25.2830715,51.5460615,0,,0,
1809,National Museum,25.2850432,51.5442564,0,,0,
2593,Al Arouba Stop 1,25.2638036,51.5313094,0,,0,
3963,Shaza Fashion,25.2780511,51.4978475,0,,0,
1120,Athletes Village,25.2992106,51.5082598,0,,0,
9708,Umm Thugaib,25.8060927,51.3528084,0,,0,
9750,Al Ghuwairiyah Turn,25.8477568,51.2668382,0,,0,
9766,Umm Quaraiba Turn,25.91847,51.14843,0,,0,
9776,Al Shamal,26.1325114,51.2025591,0,,0,
5101,Duhail Hypermarket,25.3490799,51.455486,0,,0,
9720,Al Kaban Turn,25.87576,51.34679,0,,0,
9748,South Athba Turn,26.0321908,51.3350548,0,,0,
9752,Al Ghariya Turn,26.04463,51.3314,0,,0,
9737,Al Ghashamiya Turn,25.97878,51.33856,0,,0,
9729,Sidriyat Al Kheesha,25.92251,51.34274,0,,0,
9725,Al Huwaila Turn,25.89339,51.34489,0,,0,
9721,Al Kaban Turn,25.87589,51.34623,0,,0,
9717,Al Waab Turn,25.85317,51.3479,0,,0,
3349,Al Markhiya Sports Club,25.333268,51.4973472,0,,0,
7116,Kilometer 3.8,25.3759834,51.4378156,0,,0,
3448,Al Nibras Street,25.31134,51.48487,0,,0,
3456,Jeddah Studio,25.3150433,51.4785691,0,,0,
6032,General Post Office,25.3123174,51.5211183,0,,0,
717,Fishing Port,25.2909097,51.5369903,0,,0,
1813,Rafco,25.2914869,51.5466167,0,,0,
9478,Umm Obrariyah Turn,25.4855302,51.4072599,0,,0,
9774,Al Zubara Fort,25.97639,51.04697,0,,0,
9799,Abu Dhalouf,26.12657,51.18311,0,,0,
9793,Al Shamal Health Centre,26.1350109,51.2037205,0,,0,
9780,Dhow R/A,26.1354371,51.2064617,0,,0,
9741,Al Marrouna Turn,25.98414,51.33817,0,,0,
9576,Al Khor Community Turn,25.72591,51.52864,0,,0,
9580,Al Thakhira Stop 1,25.7337,51.54102,0,,0,
9585,Al Thakhira Stop 2,25.737188,51.544699,0,,0,
9535,Al Thakhira Road Stop 1,25.7064341,51.5046187,0,,0,
9509,Umm Suwaiyah,25.6537615,51.4579215,0,,0,
9501,Al Khor Road,25.6294,51.42009,0,,0,
7157,Umm Slal Mohammed Stop 1,25.4158105,51.4062889,0,,0,
7113,Tebah Petrol Station,25.3625302,51.4475306,0,,0,
8612,2nd R/A,25.478366,51.210019,0,,0,
9946,Al Jaber Optician,25.1889185,51.5983029,0,,0,
9948,Al Razi Street,25.18417,51.60084,0,,0,
9950,Civil Defence,25.180655,51.602693,0,,0,
9954,Majlis Al Taawon Stop 1,25.1762275,51.6012057,0,,0,
9956,Al Wakra Health Centre,25.17309,51.5973427,0,,0,
9960,Rayyan Beauty Saloon,25.17037,51.59758,0,,0,
4563,Regus Business Center,25.2570261,51.5501123,0,,0,
3460,Mosque,25.3183505,51.4774774,0,,0,
6470,Honda Show Room,25.3163478,51.4999409,0,,0,
2710,Rus Abu Aboud Street,25.2835,51.55004,0,,0,
1912,Rafco,25.289157,51.5500459,0,,0,
9796,Al Shamal Police Station,26.1320851,51.1939331,0,,0,
9760,Athba Al Shamaliyah,26.09534,51.25422,0,,0,
9765,Al Zughab,26.1054715,51.2357058,0,,0,
9757,North Athba Turn,26.08388,51.28567,0,,0,
3160,Rawdat Umm Lekba Street,25.3415175,51.4708122,0,,0,
7120,Al Kharaitiyat Stop 1,25.38212,51.43582,0,,0,
8537,Al Rayyan Plantation,25.3599781,51.2542774,0,,0,
9912,Al Sharq Villages,25.28333,51.55655,0,,0,
9962,Bin Hiji Services,25.16664,51.59758,0,,0,
9966,Amazon Gym,25.15987,51.59878,0,,0,
9972,Darb Decoration,25.1522,51.59866,0,,0,
9974,Al Janoub Stop 1,25.14529,51.59979,0,,0,
9978,Al Seleen Petrol Station,25.1029,51.5799,0,,0,
99978,Amwaj,25.0073173,51.5680623,0,,0,
9980,Umm Said Road Stop 1,25.013,51.5523,0,,0,
9986,Mesaieed Health Centre,25.00048,51.54875,0,,0,
9996,Mesaieed Camps,24.9840873,51.5513307,0,,0,
3732,Al Hitmi Al Jadeed,25.298722,51.4994474,0,,0,
5594,Muaither North Street,25.2653317,51.4205107,0,,0,
2740,Old Airport Arrival,25.2785628,51.5520536,0,,0,
4258,Al Safeer Centre,25.2607132,51.5542959,0,,0,
2589, Al Mana Leasing company,25.2630419,51.5276964,0,,0,
3871,House 70,25.2865469,51.5015006,0,,0,
9700,Al Khor Gardens,25.6422884,51.3960543,0,,0,
9775,Al Zubara Fort,25.9766154,51.0468944,0,,0,
9709,Umm Thugaib,25.80784,51.35197,0,,0,
9705,North Camp Turn,25.78483,51.35784,0,,0,
9497,Al Khor Turn,25.6113358,51.4038589,0,,0,
9493,Umm Qarn Farm,25.5882764,51.409985,0,,0,
9761,Athba Al Shamaliyah,26.0951069,51.2536739,0,,0,
5128,Al Ittihad Stop 1,25.329134,51.449827,0,,0,
9534,Al Thakhira Road Stop 2,25.70652,51.50496,0,,0,
9536,Sealand Hypermarket,25.71125,51.50678,0,,0,
9467,Abu Fesseela Street,25.4337026,51.4118223,0,,0,
7145,House 719,25.4049082,51.4179565,0,,0,
8589,Al Shahaniya Army Camp,25.3958974,51.1951776,0,,0,
1067,Khalifa Stop 1,25.3122659,51.5086528,0,,0,
9920,Table Tennis Training Centre,25.283803,51.564672,0,,0,
4248,United Al Mana Show Room,25.2669472,51.5516191,0,,0,
3957,House 51,25.2701805,51.502605,0,,0,
5640,Outside Manai Auto Work Shop,25.216083,51.438086,0,,0,
3867,Al Sadd Plaza,25.2823827,51.4998135,0,,0,
6232,Qatar Sports Club,25.318022,51.510073,0,,0,
6744,Qurtuba Street,25.3310534,51.5012807,0,,0,
9712,Al Zubara Turn,25.8243345,51.3507699,0,,0,
9714,Al Zubara Interchange,25.8325527,51.339797,0,,0,
9512,Water Tower R/A,25.67372,51.48723,0,,0,
9463,Al Waan Car Accesories,25.43036,51.40751,0,,0,
9461,Al Jaber Auto Electrical,25.4213678,51.4061334,0,,0,
7153,Thamco Caretti,25.4118834,51.4084481,0,,0,
7149,Barzan Pharmacy,25.4104976,51.4132975,0,,0,
7141,Mehraj Plaza,25.401681,51.4204778,0,,0,
7125,Al Emam Qudama Mosque,25.3875255,51.432301,0,,0,
7121,Al Kharatiyat Villages Complex,25.3811306,51.4361151,0,,0,
6358, QGPC,25.315386,51.519008,0,,0,
7115,Doha Driving Centre,25.3675617,51.4447572,0,,0,
8591,Al Nasriniya Turn,25.4260456,51.0808565,0,,0,
9769,Noble Trading,26.122231,51.209068,0,,0,
9916,Doha Sailing Club,25.28364,51.55968,0,,0,
9924,Qatar Aeronotic Academy,25.28016,51.57072,0,,0,
4559,Al Safeer Centre,25.2606307,51.5545608,0,,0,
2713,Al Assma Trading & Contracting,25.2779734,51.5427296,0,,0,
3444,Al Jazira Al Arabiya Street,25.306872,51.4868303,0,,0,
3457,Al Faisal Complex,25.314796,51.4785879,0,,0,
3453,Amar Bin Al Aas Street,25.31084,51.4804,0,,0,
3449,Al Nibras Street,25.31133,51.48663,0,,0,
5126,Al Gharafa Complex,25.3276411,51.4573206,0,,0,
3725,Al Mana & Partner,25.3038386,51.4995923,0,,0,
1711,Rus Abu Aboud Street,25.2839591,51.5505864,0,,0,
4852,Teysser Car Show Room,25.2649824,51.5543335,0,,0,
2597,Abha Stop 1,25.2649606,51.5343832,0,,0,
9476,Al Sakhama Street,25.4678467,51.4084642,0,,0,
9718,Al Dawoudiyah Turn,25.84314,51.30653,0,,0,
9735,Al Ghuwairiyah Municipality,25.8329969,51.2527807,0,,0,
9758,Al Sulaim Farm,25.87181,51.21452,0,,0,
9701,Al Khor Gardens,25.64049,51.39607,0,,0,
9489,Simaisma Turn,25.5662384,51.4151885,0,,0,
9485,Umm Garn Turn,25.5462098,51.4139735,0,,0,
9483,Umm Al Amad Turn,25.5182623,51.4103203,0,,0,
9479,Umm Obrariyah Turn,25.4864278,51.4068656,0,,0,
3164,Al Duhail,25.3462299,51.4682345,0,,0,
5100,Q Tel Tower,25.3480406,51.4555182,0,,0,
9979,Al Seleen Petrol Station,25.1026105,51.5800491,0,,0,
9965,Thamco Caretti,25.1638659,51.5978603,0,,0,
9955,Majlis Al Taawon Stop 1,25.1760381,51.6003769,0,,0,
9951,Seef Petrol Station,25.1788284,51.6039704,0,,0,
9947,Al Adalah Street,25.1890769,51.5985443,0,,0,
9913,Al Sharq Villages,25.28386,51.55613,0,,0,
9029,Al Wukair Grocery Stop 1,25.1505804,51.531709,0,,0,
9019,Al Wukair Stop 1,25.15811,51.554,0,,0,
99952,Technical Commision,25.1744991,51.606019,0,,0,
99954, Papa John Pizza House,25.16875,51.60742,0,,0,
99956, Al Ahli Bank,25.1632474,51.6076095,0,,0,
7172,Al Khebayab Stop 1,25.3677459,51.4311691,0,,0,
7192,Zekreet Stop 2,25.389561,51.4220979,0,,0,
99708, Woqood Petrol Station,25.43523,51.41633,0,,0,
99473,Umm Slal Ali Police Division,25.4529265,51.4082604,0,,0,
7024,Jerman Nermaiyah North,25.3736338,51.4716671,0,,0,
7032,Al Duhail Street,25.3806702,51.4689668,0,,0,
7044,Al Kheesa New Road Stop 1,25.391176,51.4604984,0,,0,
7060,Al Duhail Girls School,25.3976989,51.4465053,0,,0,
7017,Jerman Nermaiyah South,25.3606191,51.476487,0,,0,
7013,Rose Valley Compound,25.35427,51.47863,0,,0,
88331,Abu Nakhla Stop 5,25.179832,51.385929,0,,0,
9957,Al Wakra Health Centre,25.1732842,51.5974687,0,,0,
9949,QNB,25.1836011,51.6015242,0,,0,
8488,Fahahil Main,25.27676,50.79245,0,,0,
8489,Fahahil Main,25.27563,50.79241,0,,0,
8485,Fahahil South,25.23435,50.80154,0,,0,
7189,Zekreet Stop 3,25.3860837,51.4241954,0,,0,
7185,Al Kharaitiyat Family Park,25.3810991,51.4239674,0,,0,
7056,Al Duhail Boys School,25.3987771,51.4517812,0,,0,
7064,Green Wall,25.4017864,51.4418597,0,,0,
6865,College Turn,25.35353,51.49748,0,,0,
6753,Al Amara Street,25.33676,51.50579,0,,0,
8636,Telecommunication Tower,25.58711,51.11528,0,,0,
8641,Al Jemailiyah Hospital,25.60945,51.09247,0,,0,
9529,Al Corniche Street,25.68835,51.50654,0,,0,
55102,Beverly Hills Gardens,25.2521307,51.4584921,0,,0,
5564,Al Sailiya Stop 1,25.2416273,51.4123561,0,,0,
4522,Control Tower,25.25712,51.56199,0,,0,
9000,Al Muftha Villages,25.1719733,51.5945129,0,,0,
9004,Water Pumping Station,25.1672445,51.5804099,0,,0,
99006, Ezdan 5,25.1796343,51.5660118,0,,0,
99008, Ezdan 6,25.17687,51.56357,0,,0,
8484,Fahahil South,25.23472,50.80175,0,,0,
7177,Al Nefailiyat Stop 1,25.370945,51.4295625,0,,0,
99712, AHE Labor Camp,25.44018,51.41703,0,,0,
99717, Gulf Contructing Co.,25.44587,51.41508,0,,0,
99709, Woqood Petrol Station,25.43507,51.41584,0,,0,
7021,Duhail Shooting Range,25.3661621,51.4743279,0,,0,
56628,Cemetery  Stop 1,25.200354,51.49388,0,,0,
8897,Al Khor South,25.67696,51.49925,0,,0,
9005,Water Pumping Station,25.1670406,51.580544,0,,0,
7160,Excear Pharmacy,25.35545,51.43865,0,,0,
7164,Zekreet Street,25.3618025,51.4370579,0,,0,
8609,Al Dousari Zoo,25.438772,51.225609,0,,0,
25530,Building E 22A,25.265674,51.533415,0,,0,
558,Barwa City Stop 2,25.19836,51.499976,0,,0,
6552,Al Amara Street,25.3358813,51.5060752,0,,0,
6869,Al Jamiaa Street,25.35961,51.49493,0,,0,
8600,Camel Race Track,25.39364,51.22944,0,,0,
8637,Telecommunication Tower,25.58714,51.11504,0,,0,
8633,Al Sinnah Turn,25.55358,51.153,0,,0,
8580,Al Shahaniya Stop 2,25.371577,51.229094,0,,0,
8344,Abu Nakhla Labor Camp,25.162066,51.297608,0,,0,
8378,Al Karaana,25.01043,51.04549,0,,0,
8661,Al Rufayq Turn,25.51454,51.00492,0,,0,
9777,Al Shamal Stop 1,26.12487,51.19839,0,,0,
5432,Beverley Hills Gardens,25.2617769,51.4560251,0,,0,
2121,Athletes Village,25.2966583,51.509731,0,,0,
55108,Al Sailiya Street Stop 1,25.22527,51.37539,0,,0,
8330,Al Sailiya Villages Stop 3,25.194394,51.358459,0,,0,
8336,Al Sailiya Villages Stop 4,25.187416,51.36136,0,,0,
55109,Al Sailiya Stop 1,25.2248472,51.3751646,0,,0,
55107,Al Sailiya Stop 2,25.22816,51.38435,0,,0,
99018, Ezdan 21,25.164108,51.5522306,0,,0,
9020,Al Wukair Grocery,25.1554701,51.5459462,0,,0,
9024,Al Wukair Stop 1,25.1529658,51.5385862,0,,0,
9028,Al Wukair Grocery 2,25.15064,51.53175,0,,0,
9033,Al Wukair West,25.14924,51.52778,0,,0,
9025,Al Wukair Grocery,25.1529488,51.5387042,0,,0,
9021,Al Wukair,25.1554543,51.5460454,0,,0,
55100, Theba Garden,25.2469149,51.4618905,0,,0,
8387,Al Ranzani,24.92261,50.97344,0,,0,
8492,Fahahil North,25.33486,50.78396,0,,0,
7168,Izghawa,25.3651308,51.4326765,0,,0,
7184,Al Kharaitiyat Family Park,25.3811815,51.4243858,0,,0,
7188,Zekreet Stop 1,25.3850999,51.425059,0,,0,
99716, Gulf Contructing Co.,25.44597,51.41521,0,,0,
99472,Umm Slal Ali Police Division,25.453176,51.4084562,0,,0,
7012,Rose Valley Compound,25.3543537,51.4788286,0,,0,
7016,Jerman Nermaiyah South,25.360784,51.4766292,0,,0,
7020,Duhail Shooting Range,25.3673157,51.4741052,0,,0,
7040,Arab League Street,25.3873293,51.4663731,0,,0,
7065,Green Wall,25.4010074,51.4422064,0,,0,
88341,Abu Nakhla Stop 1,25.188674,51.374173,0,,0,
8665,Al Kozan Turn,25.47477,50.94177,0,,0,
8582,Al Shahaniya Stop 1,25.3755132,51.2278684,0,,0,
9977,Al Janoub Street,25.1457615,51.6002757,0,,0,
9971,Al Wakra South,25.1524268,51.5988414,0,,0,
9969,Zam Zam Supermarket,25.1568643,51.59964,0,,0,
2614,Al Meera Coop,25.27072,51.54613,0,,0,
9008,Al Wukair Petrol Station,25.1638798,51.5704348,0,,0,
99016, Ezdan 23,25.1605369,51.553561,0,,0,
8379,Al Karaana,25.0079,51.04526,0,,0,
8373,Mekainis Police Station,25.11671,51.18201,0,,0,
8341,Abu Nakhla Petrol Station,25.16897,51.31804,0,,0,
8325,Abu Nakhla City,25.19155,51.37384,0,,0,
55110,Barwa Housing Al Sailiya,25.21591,51.35059,0,,0,
55105, New Housing,25.2331551,51.3976039,0,,0,
8493,Fahahil North,25.33478,50.78369,0,,0,
5102,Al Mashabiyah Street,25.3423217,51.4499835,0,,0,
7176,Al Nefailiyat Stop 2,25.37145,51.4293,0,,0,
7195,Zekreet Stop 1,25.3932466,51.41959,0,,0,
7193,Zekreet Stop 2,25.3897161,51.4217599,0,,0,
7173,Al Khebayab Stop 2,25.3676635,51.4311342,0,,0,
5163,Zekreet Street,25.3603974,51.4374884,0,,0,
5107,Al Maszhabiya Stop 1,25.3508354,51.4405059,0,,0,
5199,House 30,25.3372631,51.4462914,0,,0,
13,Hilton,25.32545,51.53902,0,,0,
15,Beverly Hills,25.325522,51.535182,0,,0,
11,CCD Shopping Mall,25.326028,51.530908,0,,0,
9097,R.A.F. Family Accommodation,25.209811,51.599186,0,,0,
4704,Al Eiman Street,25.237608,51.555039,0,,0,
4738,Al Intelaq Street,25.237019,51.568024,0,,0,
4742,MOFA,25.235174,51.568792,0,,0,
95550,Al Khor Workers Sports Complex,25.717552,51.490531,0,,0,
8604,2nd R/A,25.431919,51.227681,0,,0,
4332,Acadonia Flowers,25.2503367,51.524105,0,,0,
4336,Zaid Bin Thabit Street,25.2430005,51.5241023,0,,0,
6000,Mowasalat,25.19169,51.480304,0,,0,
5671,Grand Mall,25.192129,51.463255,0,,0,
55659,Mowasalat clinic,25.193827,51.471559,0,,0,
3465,MOI,25.320486,51.477524,0,,0,
4734,Suhar Street,25.239227,51.570569,0,,0,
4730,Al Shoufan Street,25.241406,51.569607,0,,0,
4750,Al Thumana Health Center,25.232033,51.561143,0,,0,
604,Ruqayah School,25.282862,51.540005,0,,0,
602,A Ring Road Stop 1,25.282162,51.538107,0,,0,
7000,Al Shamal Depot,26.13485,51.201554,0,,0,
9567,Al Khor Community South,25.722127,51.529483,0,,0,
39965, Versailles,25.273398,51.49656,0,,0,
1505,Al Doha Al Jadeed Street,25.2794941,51.5304792,0,,0,
95595,Simsima,25.760621,51.423583,0,,0,
1508,Zurara Bin Amr Street,25.278319,51.53601,0,,0,
5518,Ibn Thalha Stop 1,25.23474,51.42817,0,,0,
55665,Labor Camp Stop 1,25.193817,51.467724,0,,0,
5639,Muntaza Street Stop 1,25.2405647,51.5242444,0,,0,
95596,Simsima,25.760696,51.423658,0,,0,
4437,Iranian School,25.2445556,51.5243785,0,,0,
1412,Al Farabi Street,25.2772349,51.5281497,0,,0,
2416,Al Meera Co Op,25.2714793,51.526932,0,,0,
4024,Doha Specialized Dental,25.2610977,51.5241291,0,,0,
5627,Abou Hamour,25.23543,51.50106,0,,0,
5309,Al Naeem Street,25.297025,51.410306,0,,0,
5301,Al Hamd Street,25.2996,51.419704,0,,0,
5368,Al Rayyan Post Office,25.2972925,51.4203725,0,,0,
2421,The Center,25.275698,51.515244,0,,0,
5373,Regency Travel,25.291294,51.42056,0,,0,
5449,Beverly Hills Al Rayyan,25.295396,51.454491,0,,0,
12,Ooredoo Tower,25.32349,51.53687,0,,0,
14,Retaj Al Rayyan,25.327334,51.537639,0,,0,
16,MMUP,25.326232,51.534422,0,,0,
22,General Post Office South,25.30945,51.51703,0,,0,
5696,Barwa Mesaimeer,25.214849,51.525945,0,,0,
56612,New Health Center,25.216393,51.530492,0,,0,
8596,Cuban Hospital,25.4402982,50.8609207,0,,0,
94492,USB Company,25.559937,51.434791,0,,0,
94489,USB Company,25.55987,51.434703,0,,0,
95584,Al Qahab Community,25.757901,51.465274,0,,0,
39964, Versailles,25.273566,51.496767,0,,0,
9928,New Airport South,25.23212,51.5923,0,,0,
9929,New Airport South,25.2317,51.5931,0,,0,
5254,Al Shaqab Gate  7,25.305284,51.439341,0,,0,
85587,Al Meera Coop.,25.366713,51.229349,0,,0,
88893,Ansar Gallery,25.6659,51.5007,0,,0,
4433,House 209,25.2499656,51.5243571,0,,0,
22519,Al Muntazah Park,25.2677367,51.5261273,0,,0,
4028,House 158,25.25702,51.52415,0,,0,
5660,Cemetery Stop 2,25.1999349,51.4817824,0,,0,
5664,Mowasalat,25.1965322,51.4740818,0,,0,
55663,Camp Gate 1,25.186519,51.471163,0,,0,
5668,Mowasalat Hq,25.1953673,51.4712601,0,,0,
55661,KDTC,25.191154,51.47352,0,,0,
7057,Al Duhail Boys School,25.399963,51.451786,0,,0,
7053,Al Kheesa New Road Stop 1,25.401353,51.457145,0,,0,
7049,Al Kheesa New Road Stop 2,25.39733,51.459919,0,,0,
2716,House 88,25.276239,51.544206,0,,0,
5652,Ansar Gallery Entrance 4,25.218254,51.50228,0,,0,
88892,Ansar Gallery,25.6659,51.5011,0,,0,
95556,Um Gain Farm,25.728731,51.495658,0,,0,
95579,Al Qahab Community,25.757526,51.465946,0,,0,
95555,Um Gain Farm,25.728795,51.495281,0,,0,
6033,General Post Office,25.306674,51.51778,0,,0,
9526,Fish Market,25.68522,51.51565,0,,0,
9570,Dolphin ,25.718072,51.541982,0,,0,
39963,House 66,25.27581,51.497775,0,,0,
1212,Elementary Court,25.2894449,51.5176402,0,,0,
1313,Al Reem Pharmacy,25.289246,51.517999,0,,0,
5641,Medical Commission,25.2335748,51.5184562,0,,0,
556,Barwa City Stop 1,25.20105,51.506279,0,,0,
5698,Barwa Mesaimeer,25.21518,51.52586,0,,0,
5531,Paris Gallery,25.258707,51.44903,0,,0,
7045,Al Kheesa New Road Stop 3,25.394003,51.462181,0,,0,
5522,Al Nasir Street,25.2351,51.42044,0,,0,
5663,Mowasalat,25.196514,51.473947,0,,0,
5659,Cemetery Stop 1,25.1996843,51.4819192,0,,0,
7041,Arab League Street,25.388596,51.465568,0,,0,
2420,Al Muntazah Park,25.2656992,51.5253361,0,,0,
4746,Sri Lankan Embassy,25.232974,51.564234,0,,0,
94496,Simaisma Health Center,25.563078,51.451545,0,,0,
9487,Umm Garn Village,25.5538979,51.4319094,0,,0,
1208,Euro Dollar,25.2889417,51.5222757,0,,0,
2114,Arabia Gulf,25.2896414,51.51462,0,,0,
8613,1st R/A,25.478355,51.209716,0,,0,
5251,Al Shaqab Gate  7,25.305267,51.439454,0,,0,
5667,Mowasalat HQ,25.195716,51.472066,0,,0,
4129,Qatar Steel,25.2581674,51.5244054,0,,0,
4125,Royal Medical Center,25.2611001,51.5244161,0,,0,
1513,Al Farabi Street,25.2774192,51.5283046,0,,0,
45,Ezdan,25.319262,51.521737,0,,0,
8395,Abu Samra,24.751108,50.852942,0,,0,
6055, Samsung Tower,25.317761,51.524172,0,,0,
4172,El Amadi Hospital,25.254617,51.534378,0,,0,
33164,Lulu Hypermarket Gharafa,25.338876,51.461004,0,,0,
40,Gate Mall,25.322635,51.526005,0,,0,
18,ASAS Tower,25.329735,51.527236,0,,0,
5515,Karamaa,25.234705,51.430753,0,,0,
2275,Al Wadi Manpower Company,25.284665,51.51441,0,,0,
9520,QNB,25.6840746,51.5087895,0,,0,
8528,Sheikh Faizal Al Thani Museum,25.354942,51.268011,0,,0,
1028,Al Bayraq Street,25.308169,51.505132,0,,0,
9017,Al Wukair Model For Boys,25.159826,51.559166,0,,0,
95526,Al Corniche Street,25.68637,51.50971,0,,0,
9513,Al Khor Road Stop 1,25.673625,51.486558,0,,0,
324,Gate 97/Al Umran Street,25.203992,51.41773,0,,0,
330,Al Khayam Bakery/Street 1,25.218092,51.429208,0,,0,
5220,Al Rayhan Street,25.31702,51.46153,0,,0,
5104,Al Gharafa Stadium ,25.346407,51.445557,0,,0,
41,Gate Mall,25.32304,51.525884,0,,0,
6059,QGPC Street,25.316431,51.521767,0,,0,
6036,Palm Island Ferry,25.31611,51.52769,0,,0,
24,Pearl Boulevard Stop 3,25.370567,51.549636,0,,0,
28,Lagoona Mall,25.376681,51.5259,0,,0,
4835,Nabina Trading,25.236031,51.573792,0,,0,
4632,Al Emadi Car Show Room,25.243721,51.569159,0,,0,
559,Barwa City Stop 4,25.19809,51.500112,0,,0,
557,Barwa City Stop 5,25.201195,51.507182,0,,0,
6266,Khalifa Street Stop 2,25.312787,51.508371,0,,0,
95591,Umm Birka Turn,25.754965,51.431939,0,,0,
9016,Al Wukair Model,25.160016,51.558866,0,,0,
9001,Al Wakra Hospital,25.169777,51.589007,0,,0,
334,Ras Tec/Al Umran Street,25.200382,51.420172,0,,0,
5741,Qatar Foundation Warehouse 2/Salwa Road,25.213743,51.412224,0,,0,
333,Gate 97/Al Umran Street,25.202289,51.418811,0,,0,
337,Vodafone/Kasarat Street,25.19348,51.432985,0,,0,
338,Tristar Transmission/Street 24,25.191928,51.431856,0,,0,
339,Drema Cafeteria/Street 24,25.189312,51.427424,0,,0,
340,Emarald Cafeteria/Street 27,25.18645,51.429291,0,,0,
5370,Jassasiya Street,25.294315,51.421961,0,,0,
55216,Al Athaar Street,25.305,51.452598,0,,0,
42,Dana Club,25.314949,51.514056,0,,0,
37,Intercontinental Doha City,25.326462,51.52396,0,,0,
3,General Post Office North,25.311852,51.517018,0,,0,
19,Pearl Boulevard Stop 1,25.371436,51.53869,0,,0,
26,Pearl Boulevard Stop 4,25.371548,51.538544,0,,0,
38,ASAS Tower Stop 1,25.33039,51.526349,0,,0,
25,Beverly Hills,25.325589,51.534432,0,,0,
